id_str,created_at,user_id_str,conversation_id_str,TEXT,LABEL
1779345492826349897,Sun Apr 14 03:06:38 +0000 2024,1283656229881929729,1779345492826349897,saya mau pesen tiket dari kai access untuk 2 orang sekaligus tujuan ke purwokerto tapi 2 orang itu beda lokasi naiknya apa boleh jadi misal saya pesan kereta serayu dari tasikmalaya tapi salah satu orang naik dari ciamis pesen tiketnya dari tasikmalaya semua,
1779335837559504924,Sun Apr 14 02:28:16 +0000 2024,1488571789903298561,1779316501486641286,klo check in pakai kai access kalian ga perlu scan barcode ke mas² penjaga nya tinggal masuk pakai face id aja,
1779335629475905577,Sun Apr 14 02:27:27 +0000 2024,1488571789903298561,1779316501486641286,check in pakai kai access aja nder sejam sblm kereta berangkat nnti ga perlu cetak tiket masuk pakai face id nya jg ke detect nanti,
1779301285570937157,Sun Apr 14 00:10:58 +0000 2024,341987176,1779295819151409438,selamat pagi kak dapat kami sampaikan untuk pemesanan serta ketersediaan tiket ka lokal commuter line prameks dapat dicek melalui aplikasi access by kai pada menu ka lokal mulai h 7 sebelum keberangkatan alternatif silakan datang langsung di stasiun keberangkatan dan untuk,
1779297136712315160,Sat Apr 13 23:54:29 +0000 2024,341987176,1779286946613019001,selamat pagi kak untuk pengecekan tarif perjalanan jadwal dan pemesanan tiket ka bandara commuter line basoetta silakan dapat diakses melalui link dan aplikasi access by kai pada menu kereta bandara ya terima kasih,
1779295819151409438,Sat Apr 13 23:49:15 +0000 2024,1463493013607370754,1779295819151409438,min kalau kereta prameks jenar yogyakarta di kai access habis apakah masih bisa tap in saja di stasiun sesuai jam keberangkatan,
1779294064602665037,Sat Apr 13 23:42:17 +0000 2024,1497493926365650946,1779187967581733137,awalnya gitu mas trus iseng kai access lagi ada kursi kosong 1 syukurnya dapet,
1779259865304867231,Sat Apr 13 21:26:23 +0000 2024,343425007,1778276971346268339,morning min untuk pembatalan tiket kai diproses ny berapa lama btw saya beli tiket melalui app access by kai sudah mngajukan pembatalan dari tgl 04 april 2024 namun sampai saat ini pengajuan pembatalan belum di konfirmasi alias masih menunggu terimakasih,
1779257879515873297,Sat Apr 13 21:18:30 +0000 2024,341987176,1779194781748633789,selamat pagi dan mohon maaf baru terbalaskan ya kak kami informasikan untuk pemesanan tiket ka lokal commuter line rute wlingi surabaya gubeng di aplikasi access by kai keberangkatan tanggal 21 april 2024 saat ini sudah dapat dilakukan silakan cek berkala terima kasih,
1779023092272246862,Sat Apr 13 05:45:32 +0000 2024,341987176,1779012776771600798,selamat siang kak rute palmerah parung panjang tersedia pkl 11 56 12 16 12 26 12 36 12 56 13 06 wib info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui,
1779015798734176509,Sat Apr 13 05:16:33 +0000 2024,923119836707700736,1779015798734176509,min katanya brantas udah pake seat 2 2 dan bukan 3 2 ya lalu untuk pemesanan seat yang invalid itu kolom yg mana ya kmarin temenku book 9d trus dapet info via wa dialihkan ke 9c tapi setau saya di kai access kolom c diblock semua,
1778982888769511757,Sat Apr 13 03:05:47 +0000 2024,914435628867084288,1778807550647189789,kasusnya kyk pesen tiket kai sekarang pesen tiket wajib online pake kai access hampir semua orang tua at least in my family gak tau cara pesennya tp klo ga salah tetep bisa pesen offline di stasiun go show itupun kalau ada sisa kursi dari yg pesen online,
1778981649965068354,Sat Apr 13 03:00:51 +0000 2024,1103199663274942464,1778981649965068354,tiap menit tiap detik mantengin kai access traveloka,
1778972705909580222,Sat Apr 13 02:25:19 +0000 2024,341987176,1778969411816481191,selamat pagi kak rute palmerah parung panjang terakhir tersedia pkl 23 46 wib info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui terima kasih,
1778968448644874406,Sat Apr 13 02:08:24 +0000 2024,1604766639777812482,1778968448644874406,tiap jam bukain kai access siapa tau dpt tiket,
1778966742234239012,Sat Apr 13 02:01:37 +0000 2024,1641874162754138112,1778717106609278989,sama sama opsinya kayanya refund di stasiun atau lewat apps kai access,
1778964479214264494,Sat Apr 13 01:52:38 +0000 2024,1198489407021412354,1778935497789992985,pagi min aku 3 hari kemarin dapet refund dari kai sebesar 60 000 pemberitahuan di email katanya tiket ku ke canceled tapi pas aku cek di kai access tiketnya masih ada itu masuknya tetep bisa dipake atau ngga ya min bimbang nih,
1778955495614919103,Sat Apr 13 01:16:56 +0000 2024,341987176,1778955048401469596,selamat pagi kak untuk jadwal perjalanan commuter line bandara soekarno hatta dapat melalui aplikasi access by kai atau web reservation terima kasih,
1778910803648995827,Fri Apr 12 22:19:20 +0000 2024,64696611,1778910803648995827,commuter line garut ekonomi kalau udah habis di kai access apakah masih bisa beli on the spot di stasiun,
1778825830845870167,Fri Apr 12 16:41:41 +0000 2024,42388697,1778825830845870167,mau buka aplikasi kai access malah buka strava muscle memory gabisa boong,
1778817053333520633,Fri Apr 12 16:06:48 +0000 2024,796686332651302913,1778810839518368254,bisa lewat kai access ntar dianter,
1778365849738576169,Thu Apr 11 10:13:53 +0000 2024,341987176,1778361905037643901,selamat sore kak pasar minggu jakarta kota pemberangkatan pertama pkl 04 32 wib info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui tks,
1778361716130320652,Thu Apr 11 09:57:28 +0000 2024,998562436834734080,1778361716130320652,hi kak mau tanya saya pesen tiket kereta utk ayah amp sepupu saya via kai access melalui akun milik saya tapi tiket ayah amp sepupu saya mau saya batalkan prosedurnya gimana ya karena dilakukan mrmakai akun saya saya gabisa batalin via aplikasi kai access terima kasih,
1778332120882311286,Thu Apr 11 07:59:52 +0000 2024,497759902,1778332120882311286,min kl saya cek di aplikasi kai access tiket sudah abis kemudian saya ke loket stasiun buat beli tiket go show apa ada kemungkinan masih ada sisa seat,
1778323312999039404,Thu Apr 11 07:24:52 +0000 2024,860730380,1776156973786137029,begitu ya apa mungkin hanya dalam satu menit sejak h 7 pkl 00 00 seluruh tiket berkursi langsung habis terjual kalau masih ada calo berarti aplikasi kai access tidak berguna,
1778298595650810091,Thu Apr 11 05:46:39 +0000 2024,276788200,1778297065807954121,sesuai kebijakan pt kai pengajuan reschedule harus dilakukan di stasiun untuk keperluan verifikasi atau melalui aplikasi kai access ya kamu juga bisa konfirmasi ke pihak pt kai via telepon di 021 121 24 jam selengkapnya bisa kamu cek di tautan,
1778290618663641252,Thu Apr 11 05:14:57 +0000 2024,410099446,1778290618663641252,pesen goshow pake kai access harga goshow pas mau checkout kok harganya ga turun,
1778271634404835689,Thu Apr 11 03:59:30 +0000 2024,409883954,1778271634404835689,ga perlu pake seragam utk dpt diskon mz urus di custome service kai bawa kartu prajurit untuk dapet reduksi secara otomatis di kai access jadi balik lagi ke personal masing2 ya,
1778270245213602120,Thu Apr 11 03:53:59 +0000 2024,341987176,1778268858459300129,selamat siang kak apabila tiket commuter line prameks yang tersedia pada aplikasi access by kai telah habis dapat menggunakan transaksi pembayaran dengan uang eletronik seperti kartu multi trip kmt kartu bank e money flazz brizzi tapcash atau beli tiket di aplikasi,
1778268214889484747,Thu Apr 11 03:45:55 +0000 2024,341987176,1778202803690958927,selamat siang kak apabila tiket commuter line prameks yang tersedia pada aplikasi access by kai telah habis dapat menggunakan transaksi pembayaran dengan uang eletronik seperti kartu multi trip kmt kartu bank e money flazz brizzi tapcash atau beli tiket di aplikasi,
1778264004135371132,Thu Apr 11 03:29:11 +0000 2024,815167992,1778065164702745030,reduksian udh masuk ke akun kai access jadi gaperlu pke kta seragam lagi,
1778229159145390454,Thu Apr 11 01:10:44 +0000 2024,1173474675252269056,1777966195108720904,di access by kai kak jd kamu cek dulu jam keberangkatan ka antarkota yg mau kamu naiki nah beli tiketnya 2 jam sebelum keberangkatan ka itu daftar ka yg bisa tarsusan dr blitar ke malang bisa cek di sini yaa,
1778117639786865105,Wed Apr 10 17:47:35 +0000 2024,1153340861230411776,1777864178730140147,min mau tanya kalo mai ganti nomor kai access gimana yaa,
1778096835787387348,Wed Apr 10 16:24:55 +0000 2024,1551068252360413184,1778088346604220760,di web kai beneran abis tp di access masih ada si,
1778092569362374967,Wed Apr 10 16:07:58 +0000 2024,341987176,1778084060130353234,selamat malam kak pada waktu tersebut hari ini jadwal keberangkatan commuter line tangerang duri pukul 06 23 06 53 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh,
1777967010766557592,Wed Apr 10 07:49:03 +0000 2024,430518021,1777967010766557592,ini app kai access nyebelin banget di sistem tiket masih ready tapi pas mau bayar tulisannya no seat available,
1777956449714659690,Wed Apr 10 07:07:05 +0000 2024,1280691651174793216,1777956449714659690,naik krl dr kutoarjo yogyakarta pakai kai access bisa ga atau harus pakai kartu e money,
1777948712138072314,Wed Apr 10 06:36:20 +0000 2024,2334619483,1777948712138072314,halo min hari ini ada go show dari tasik bandung gak ya saya udah coba pake kai access tapi belum muncul go shownya terima kasih,
1777940119577862499,Wed Apr 10 06:02:11 +0000 2024,2729687865,1777932211175698526,udah abis kak di kai access,
1777939302019973407,Wed Apr 10 05:58:56 +0000 2024,1474365240,1777932211175698526,ooohahaha sorry sorry soalnya di kai access pwt jkt uda habiss,
1777936318800257147,Wed Apr 10 05:47:05 +0000 2024,341987176,1777935160744538238,info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui tks,
1777935651343835179,Wed Apr 10 05:44:26 +0000 2024,341987176,1777872073656054118,silakan dapat edit tiket di bagian bawah ya kak di aplikasi access by kai tks,
1777927100303134977,Wed Apr 10 05:10:27 +0000 2024,341987176,1777923864275964033,selamat siang kak info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui terima kasih,
1777916845175280064,Wed Apr 10 04:29:42 +0000 2024,744746425884434432,1777916845175280064,min kalau beli tiket untuk 4 orang 1 kode booking bisa transfer tiket ke akun kai access masing orang itu ga ya udah coba malah ketransfer semua,
1777916148899860525,Wed Apr 10 04:26:56 +0000 2024,341987176,1777914511460323694,selamat siang kak perjalanan commuter line juga dapat menggunakan kmt commuterpay kartu uang elektronik bank flazz brizzi e money jakcard tapcash atau metode pembayaran gopay pada fitur gotransit di aplikasi gojek dan aplikasi access by kai c access terima kasih,
1777908077112811967,Wed Apr 10 03:54:52 +0000 2024,312714213,1777908077112811967,min ada go show ga ya dari tasik bandung saya udah coba pake kai access tapi belum muncul go show nya,
1777906387126976808,Wed Apr 10 03:48:09 +0000 2024,341987176,1777905668198224304,selamat siang kak dapat kami informasikan untuk perjalanan commuter line beroperasi normal ya kak info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui,
1777905064285458631,Wed Apr 10 03:42:53 +0000 2024,341987176,1777901133983551749,selamat siang kak info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui terima kasih,
1777898324424822796,Wed Apr 10 03:16:06 +0000 2024,832565935990923264,1777864178730140147,kak mau tanya kenapa nggak bisa pesan tiket lewat apk kai access ya,
1777889936085242289,Wed Apr 10 02:42:47 +0000 2024,341987176,1777889057881960881,selamat pagi kak commuter line depok baru nambo tersedia pkl 12 53 14 28 16 19 wib info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui terima,
1777887095937503410,Wed Apr 10 02:31:29 +0000 2024,192787849,1777869534126547437,diaplikasi kai access ada,
1777880769849069975,Wed Apr 10 02:06:21 +0000 2024,1514844275866886147,1777880769849069975,halo min mau nanya kalo misal tiket kereta di kai access abis apa tiket kereta di stasiun juga habis atau masih bisa beli di stasiun langsung min makasihh,
1777879745004470586,Wed Apr 10 02:02:17 +0000 2024,341987176,1777879320763183589,selamat pagi kak info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui terima kasih,
1777874829645087115,Wed Apr 10 01:42:45 +0000 2024,1263945143884775424,1777874829645087115,gue ga ngerti kenapa kai access harus nunggu 15 menit setelah top up baru saldonya masuk,
1777868444500922502,Wed Apr 10 01:17:23 +0000 2024,341987176,1777868172223504701,selamat pagi kak operasional perjalanan commuterline beroperasi normal ya info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui terima kasih,
1777853225951232014,Wed Apr 10 00:16:54 +0000 2024,1250753058704723968,1777853225951232014,iyaa semua dimaafkan kecuali kai access yang sok jual mahal itu,
1777848643346944128,Tue Apr 09 23:58:42 +0000 2024,1291654495181500417,1777780587652407641,sim paspor nggak punya belum nikah juga sama udah lulus dan ga punya kartu karyawan wkwk tapi tadi saya lihat di app kai access saya sih di face recognition ternyata udah ada data saya karena dulu pernah daftarnya pas di gambir kalo gini masih perlu daftar ga kak,
1777573517271425294,Tue Apr 09 05:45:26 +0000 2024,341987176,1777569441515241699,selamat siang sampai saat ini tidak ada perubahan ya kak apabila adanya perubahan akan kami publikasikan silakan cek timeline kami secara berkala info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai,
1777562543118332152,Tue Apr 09 05:01:50 +0000 2024,997751217659854848,1777561157307617483,lho kalau di kai access udah habis bukannya goshow juga habis ya,
1777554892061810959,Tue Apr 09 04:31:26 +0000 2024,341987176,1777554510917029943,selamat siang sampai saat ini tidak ada perubahan ya kak apabila adanya perubahan akan kami publikasikan silakan cek timeline kami secara berkala info lengkap jadwal perjalanan commuter line bisa dilihat melalui link aplikasi c access access by kai,
1777532320276164983,Tue Apr 09 03:01:44 +0000 2024,71245571,1777532320276164983,untuk pembelian tiket di app kai access dibuka jam berapa min kok ini kosong terus,
1777527909038907808,Tue Apr 09 02:44:13 +0000 2024,1391389778977775619,1777527909038907808,kalo ga bisa ngisi data diri di aplikasi access by kai tuh kenapa dah udah 4 harian,
1777521000613290419,Tue Apr 09 02:16:45 +0000 2024,341987176,1777519086945407235,selamat pagi kak operasional perjalanan commuterline beroperasi normal ya info lengkap jadwal perjalanan commuterline dapat dilihat melalui link aplikasi c access access by kai atau unduh jadwal melalui terima kasih,
1777107553396334875,Sun Apr 07 22:53:52 +0000 2024,341987176,1777021112565805287,selamat pagi kak saat ini aplikasi access by kai normal digunakan tidak ada kendala jika mengalami kendala kami sarankan lakukan clear cache clear data pada aplikasi access by kai terlebih dahulu kemudian login kembali silakan coba kembali menggunakan koneksi jaringan yang,
1777106653583909079,Sun Apr 07 22:50:17 +0000 2024,341987176,1777020952888672311,selamat pagi mohon maaf baru terbalas saat ini tiket commuter line blorasura dan arjonegoro pada rute dan tanggal tersebut telah habis silakan kakak dapat melakukan pengecekan ketersediaannya secara berkala via access by kai ya trims,
1777094996954583214,Sun Apr 07 22:03:58 +0000 2024,530946614,1777094996954583214,halo min untuk anak usia dibawah 3tahun 6bln apa bisa beli tiket dewasa supaya lega gimana cara isi datanya lewat kai access,
1777094433764462960,Sun Apr 07 22:01:44 +0000 2024,341987176,1777020020838805629,selamat pagi kak mohon maaf baru terbalas untuk pemesanan tiket commuter line tulungagung surabaya kota silakan dapat melakukan pengecekan secara berkala pada aplikasi access by kai tks,
1777089642011193626,Sun Apr 07 21:42:42 +0000 2024,1103603320982126594,1777089642011193626,ga ngerti sama aplikasi kai access yang sekarang,
1777032367376646645,Sun Apr 07 17:55:06 +0000 2024,1616242918167310343,1777032367376646645,kai access taek gak kenek dibuka moro2 entek tiket e setan ta seng tuku digitalisasi kek tai males la anj sebel,
1777031459494306094,Sun Apr 07 17:51:30 +0000 2024,1750321757402406912,1777031459494306094,halo min saya sudah melakukan pembayaran tiket kereta melalui qris saldo sudah terpotong namun pembayaran di aplikasi kai access belum diterima jadinya keluarga saya gak bisa balik mudik min gimana solusinya,
1777029494496428478,Sun Apr 07 17:43:41 +0000 2024,1032616629585076224,1777029494496428478,woilah kai access ni server nya benerin napa masa blitar sby gubeng langsung habis lawak bet kocak,
1777028326001119350,Sun Apr 07 17:39:03 +0000 2024,1251693127171112961,1777028326001119350,kai access aplikasi kntl astaghfirullah emosi bgt aku,
1777027693969907904,Sun Apr 07 17:36:32 +0000 2024,1069889871815135233,1777027693969907904,access by kai aneh bener tagihan udah dibayar tapi statusnya masih menunggu pembayaran coba dibayar lagi juga qrisnya cuma sekali pakai hangus deh uangnya untung uangnya receh 24k,
1777027520174739757,Sun Apr 07 17:35:51 +0000 2024,1161483767602565120,1777027520174739757,ada yang pernah ngalamin ga pesan tiket di kai access saldo udh kepotong tapi status tiket masih menunggu pembayaran terus dan berakhir dibatalkan pihak apk ya memang nominalnya tidak seberapa tapi udh kejadian 2x di aku mohon bantuannya,
1777027421289791914,Sun Apr 07 17:35:27 +0000 2024,1071154316646408192,1777027421289791914,jelek bgt kai access aku ga dpt kursi anjrit,
1777027200472248600,Sun Apr 07 17:34:34 +0000 2024,2220574616,1777027200472248600,ini tiket kai access blitar malang tiba tiba dah habis dalam 5 menit padahal baru down,
1777026985291907566,Sun Apr 07 17:33:43 +0000 2024,110982694,1777026985291907566,lol kai access tiba2 sold padahal daritadi tidak tersedia,
1777026565039374661,Sun Apr 07 17:32:03 +0000 2024,122865890,1777026565039374661,dear mengingat war tiket selalu terjadi tiap season tertentu dan kai access mengalami problem terulang sekiranya menjadi perhatian serius 1 kolom pencarian jadwal tidak berhasil pada relasi tertentu namun muncul pada relasi tertentu a thread,
1776989920143478954,Sun Apr 07 15:06:26 +0000 2024,2661548856,1776986472580878794,ngga mba ttp beli lagi alternatifnya si kalo gamau ribet tinggal scan ya make go transit sebenernya bisa juga make kai access cuman kdg tiketnya keburu abis,
1776982950803853592,Sun Apr 07 14:38:44 +0000 2024,276788200,1776981824570581299,hai sobat tiket kamu tidak perlu resah untuk syarat dan ketentuan refund bisa kamu cek halaman kamu bisa lakukan pembatalan melalui stasiun terdekat atau melalui kai access via online sobat tiket semoga informasinya membantu terima kasih,
1776978440903880889,Sun Apr 07 14:20:49 +0000 2024,913206533097349120,1776976758677663778,naik kereta bandara pesan dulu di aplikasi access by kai,
1776972579208917442,Sun Apr 07 13:57:32 +0000 2024,341987176,1776970868234887678,selamat malam kak pemesanan tiket perjalanan commuter line bandara soekarno hatta dapat melalui aplikasi access by kai atau web reservation alternatif silakan dapat melakukan pembelian tiket juga melalui vending machine di stasiun keberangkatan atau,
1776962484135776569,Sun Apr 07 13:17:25 +0000 2024,150589950,1776953889805447419,belinya di masing masing platform whoosh dan kereta bandara di aplikasi kai access lrt pakai e money di stasiun,
1776908633529266672,Sun Apr 07 09:43:26 +0000 2024,1148561851636019200,1776908633529266672,hallo admin mohon maaf menganggu waktunya saya ingin mengganti id number akan tetapi saat menginput tidak bisa bagaimana ya cara mengatasi idnum alreadt exist pada apps kai access versi 6 4 1 terimakasih,
1776901770691649734,Sun Apr 07 09:16:10 +0000 2024,41136224,1776901770691649734,kai access gt aplikasi dengan ux bikin batal puasa,
1776898227180384540,Sun Apr 07 09:02:05 +0000 2024,1854105980,1776898227180384540,kak min aplikasi kai access saya tidak bisa dibuka saya tidak bisa lihat kode booking keberangkatan kereta saya malam ini apakah bisa dibantu saya sudah dm,
1776850219264889302,Sun Apr 07 05:51:19 +0000 2024,1135878594385784832,1776833751760478314,njirrr ga gitu beli kopinya di kai access,
1776826525347877175,Sun Apr 07 04:17:10 +0000 2024,96506707,1776665275154522331,iyooo kai access anj,
1776733475632271698,Sat Apr 06 22:07:25 +0000 2024,456415990,1776491743934140457,kalau pembelian dari kai access gimana cara reschedulenya min,
1776729011655528603,Sat Apr 06 21:49:41 +0000 2024,867593541136007168,1776729011655528603,baru tau kalo kai access ada live tracking gini,
1776726286653935660,Sat Apr 06 21:38:51 +0000 2024,187908737,1776726286653935660,min saya udh beli tiket untuk hari ini tapi di kai access gk muncul knp ya padahal sudah dilakukan pembayaran saya mau rubah jadwal lewat kai access jadi gk bisa tolong info dan tindak lanjutnya ya terimakasih,
1776722127191933230,Sat Apr 06 21:22:19 +0000 2024,1050014736,1776722127191933230,nanya dongg gais kalo di kai access uda sold out semua tiket kereta nya tp kalo beli langsung di loket bakalan ada atau emg beneran dh sold yeahh,
1776671248254411165,Sat Apr 06 18:00:09 +0000 2024,51673264,1776671248254411165,taek memang kai access taekkkkk embohhhhhhh kesel aku,
1776666241643807122,Sat Apr 06 17:40:15 +0000 2024,1231422626977009664,1776666241643807122,siapa yg bukain kai access buat tgl 10 april saya,
1776665251439899109,Sat Apr 06 17:36:19 +0000 2024,341987176,1776662434209738961,selamat pagi kak mohon maaf atas ketidaknyamanannya perihal kendala dana terdebet pemesanan tiket perjalanan commuter line lokal pada aplikasi access by kai silakan cek dm dari kami ya terima kasih,
1776664738161942690,Sat Apr 06 17:34:17 +0000 2024,4437008773,1776664738161942690,another all nighter just to habe this shit seriously kai access jam 12 pas tiket ga muncul bolak balik gua refresh cekin trus pas muncul dah lamgsunv habis kontol lah kau anjgggg,
1776664246493012010,Sat Apr 06 17:32:19 +0000 2024,341987176,1776661873997611286,selamat pagi kak mohon maaf atas ketidaknyamannya perihal ketersediaan jadwal serta tiket perjalanan commuter line lokal rute bojonegoro pasar turi mohon kesediaannya untuk di cek secara berkala pada aplikasi access by kai ya terima kasih,
1776662312583348383,Sat Apr 06 17:24:38 +0000 2024,341987176,1776658736951816401,selamat malam kak mohon maaf atas ketidaknyamannya perihal ketersediaan jadwal serta tiket perjalanan commuter line lokal rute blitar sidoarjo mohon kesediaannya untuk di cek secara berkala pada aplikasi access by kai ya terima kasih,
1776661778795204783,Sat Apr 06 17:22:31 +0000 2024,341987176,1776657858664542478,selamat malam kak mohon maaf atas ketidaknyamannya perihal ketersediaan jadwal serta tiket perjalanan commuter line lokal rute blitar surabaya mohon kesediaannya untuk di cek secara berkala pada aplikasi access by kai ya terima kasih,
1776661245468557757,Sat Apr 06 17:20:24 +0000 2024,341987176,1776657523107651741,selamat malam kak mohon maaf atas ketidaknyamannya perihal ketersediaan jadwal serta tiket perjalanan commuter line mohon kesediaannya untuk di cek secara berkala pada aplikasi access by kai ya terima kasih,
1776660943667351928,Sat Apr 06 17:19:12 +0000 2024,1150781586964533249,1776660943667351928,halo min pembelian tiket saya utk commuter rute blitar surabaya sudah terbayar dengan qris shopeepay tapi knp kok masih berstatus menunggu pembayaran di aplikasi kai access boleh dibantu ini waktu pembayaran sudah hampir habis jg,
1873534861920899316,Mon Dec 30 01:01:34 +0000 2024,2549043950,1873534861920899316,halo kak saya cek di aplikasi kai access gak bisa pesen tiket blambangan express dari stasiun pasar senen dimana saya bisa pesan tiket ini,
1873524373019152551,Mon Dec 30 00:19:53 +0000 2024,276788200,1873522215939084613,hai sobat tiket kami bantu informasikan untuk perubahan jadwal tiket kereta api bisa dilakukan di loket stasiun dan melalui kai access ya proses perubahan bisa dilakukan paling lambat 2 jam jika melalui kai access dan 60 menit di loket stasiun sebelum waktu keberangkatan 1 2,
1873495541986033954,Sun Dec 29 22:25:19 +0000 2024,1325449614326050822,1872825586605015530,min ini gmn dr kmrn selasa sampai kmrn chat lewar bebi dioper ke chat agen jogja tapi nggak dibales sama sekali masak iya gak ada armada lagi di jgj pdhl udh pesen lewat kai access udh kejadian lho aq vak da armada standby di sta tugu bilangnya gak da konfirmasi dr pusat,
1873427356649722065,Sun Dec 29 17:54:23 +0000 2024,341987176,1873404050907258954,selamat pagi kak jika ada perubahan penambahan jadwal commuter line akan kami publikasikan silakan kakak dapat cek timeline kami secara berkala informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,
1873402388297760918,Sun Dec 29 16:15:10 +0000 2024,1758599269093941248,1873401380909502859,udah tambah penumpang sesuai yg ada di tiketnya itu ke aplikasi kai access nya blm nder,
1873401380909502859,Sun Dec 29 16:11:09 +0000 2024,1251407687650177025,1873401380909502859,df tanya dong kan beli tiket kai lewat klik idm pke kode vocer travelfest trus mau masukin tiketnya ke kai access ko bgni ya tulisannya ada yg ngrti knp,
1873398189950419252,Sun Dec 29 15:58:29 +0000 2024,341987176,1873318921354531238,selamat malam kak jika ada perubahan penambahan jadwal commuter line akan kami publikasikan silakan kakak dapat cek timeline kami secara berkala informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,
1873376076178784403,Sun Dec 29 14:30:36 +0000 2024,341987176,1873355352408039797,selamat malam kak untuk jadwal commuter line akan kami publikasikan informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau unduh melalui link terima kasih,
1873341081510907963,Sun Dec 29 12:11:33 +0000 2024,341987176,1873329129866797257,selamat malam kak untuk perjalanan commuter line yogya solo dapat menggunakan kartu multi trip kmt kartu bank flazz e money brizzi tapcash dan aplikasi gojek pada menu gotransit ya kak dapat juga dipesan via aplikasi access by kai pada hari yang sama dengan keberangkatan,
1873338682889077093,Sun Dec 29 12:02:01 +0000 2024,1670953421766275074,1866472206349508687,halo kak kalau butuh jasa war kereta di aplikasi kai access bisa dm atau wa ya kak,
1873338632301637714,Sun Dec 29 12:01:49 +0000 2024,1670953421766275074,1868863371464065147,halo kak kalau butuh jasa war kereta di aplikasi kai access bisa dm atau wa ya kak,
1873338564886561037,Sun Dec 29 12:01:33 +0000 2024,1670953421766275074,1855249158107705744,halo kak kalau butuh jasa war kereta di aplikasi kai access bisa dm atau wa ya kak,
1873318921354531238,Sun Dec 29 10:43:30 +0000 2024,341987176,1873318921354531238,hai rekancommuters nikmati tarif spesial akhir tahun commuter line basoetta mulai 30 desember 2024 5 januari 2025 pembelian tiket commuter line basoetta bisa melalui situs web reservasi vending machine stasiun ka bandara dan aplikasi access by kai,
1873309451425546346,Sun Dec 29 10:05:52 +0000 2024,1269125553396670464,1871545051140198897,masih proses katanya 14 hari kak kamu bayar via shopeepay qris atau langsung dihubungkan akunnya ke aplikasi kai access kak tadi aku juga pke shopeepay tapi akunnya lgsg dihubungkan udah berhasil tp emg agak lama aja loadingnya,
1873299391366513064,Sun Dec 29 09:25:53 +0000 2024,341987176,1873298288662970819,selamat sore kak jadwal keberangkatan terakhir commuter line tanah abang cikarang pukul 23 59 wib dan sudirman cikarang pukul 00 04 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,
1873295526147543179,Sun Dec 29 09:10:32 +0000 2024,341987176,1873291064926441570,selamat sore kak jadwal keberangkatan terakhir commuter line rangkasbitung tanah abang pukul 21 19 wib beroperasi setiap hari informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link atau,
1873290493104418997,Sun Dec 29 08:50:32 +0000 2024,1011908465944551424,1873290493104418997,kalo di kai access tiket udah abis di ots masih ada ga sih,
1873290215084962293,Sun Dec 29 08:49:25 +0000 2024,341987176,1873267035763032120,selamat sore kak jika ada perubahan penambahan jadwal commuter line akan kami publikasikan silakan kakak dapat cek timeline kami secara berkala informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,
1873290078916849888,Sun Dec 29 08:48:53 +0000 2024,341987176,1873286670789034247,selamat sore kak jadwal keberangkatan terakhir commuter line jakarta kota manggarai pukul 23 50 wib dan manggarai cikarang pukul 00 15 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,
1873288455599673811,Sun Dec 29 08:42:26 +0000 2024,341987176,1873281640388280461,selamat sore kak masih tersedia ya kak pada waktu tersebut tersedia jadwal keberangkatan commuter line bekasi manggarai pukul 23 22 23 58 wib informasi lengkap jadwal perjalanan commuter line dapat dilihat pada aplikasi c access access by kai dan melalui link,
